INCIDENT_CAUSE,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,LOSS_EVENT_DAYS,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,START_DATE,EXPIRY_DATE,EXPIRY_DAYS,INITIAL_ODOMETER,LOW_MILEAGE_USE,GENDER,BIRTHDATE,DRIVERS_LICENSE_EXPIRY,DATE_AT_CURRENT_ADDRESS,COMMUTE_DISCOUNT,SUSPICIOUS_CLAIM_TIME,SUSPICIOUS_CLAIM_FLAG,DL_EXPIRED,EXCESSIVE_CLAIM_AMOUNT
1,3,258212,2017-10-17,290,2017-10-28,0,1,41.69655382,-87.6090418,3231.5,0,2016-02-22,2017-02-21,52,245604,0,M,1956-11-20,2019-11-22,2008-11-10,0,-238,1,0,0
3,1,198984,2017-04-01,91,2017-04-12,0,5,41.94103256,-87.72655279,2010,1,2016-11-27,2017-11-27,331,196908,0,F,2000-11-05,2020-04-21,2000-03-09,0,240,0,0,0
4,3,146934.5,2018-11-06,310,2018-11-06,1,1,41.96803936,-87.74028389,1020,0,2017-01-07,2018-01-07,7,142200,0,F,1974-07-15,2020-09-13,2017-09-03,0,-303,1,0,0
5,3,210110.4,2018-02-08,39,2018-02-14,0,1,41.74351584,-87.65855367,2060,0,2017-05-10,2018-05-10,130,205320,0,F,1999-06-08,2020-10-09,1999-09-09,0,91,0,0,0
1,3,130550.1,2018-03-31,90,2018-04-06,0,1,41.82336424,-87.67418596,2700,0,2017-11-05,2018-11-05,309,117048,0,M,1959-11-19,2021-04-03,2000-04-05,0,219,0,0,0
5,3,178289.7,2017-06-06,157,2017-06-17,0,1,41.83804345,-87.72574496,2967,0,2016-05-13,2017-05-13,133,165540,0,F,1968-10-08,2020-03-11,2013-08-19,1,-24,1,0,0
2,3,52294.1,2016-03-22,82,2016-03-24,0,1,41.87073773,-87.72041743,2590,0,2015-09-20,2016-09-19,263,47592,0,F,1994-10-11,2021-07-11,2011-06-16,0,181,0,0,0
3,3,335121,2018-01-01,1,2018-01-02,0,2,41.79330455,-87.72432934,2550,0,2017-05-25,2018-05-25,145,323124,0,F,1988-11-14,2021-09-06,2001-11-17,1,144,0,0,0
5,1,199785.6,2018-05-21,141,2018-06-01,1,2,41.95029931,-87.72625431,21530,1,2017-04-17,2018-04-17,107,191700,1,M,1985-03-13,2018-06-06,2011-07-24,0,-34,1,0,1
1,1,119953.7,2016-04-14,105,2016-04-24,1,1,41.8366502,-87.6558393,29960,1,2015-11-22,2016-11-21,326,107940,0,M,1947-02-03,2019-06-25,2014-02-21,0,221,0,0,1
2,3,119978.3,2016-11-12,317,2016-11-12,0,1,41.87641197,-87.65685532,2420,0,2015-04-10,2016-04-09,100,105120,0,F,1943-11-23,2020-10-13,2009-09-16,1,-217,1,0,0
3,1,287762.9,2016-12-30,365,2017-01-13,1,1,41.75877663,-87.59553081,31980,1,2015-11-18,2016-11-17,322,274404,0,F,1960-02-20,2018-08-11,2007-06-06,0,-43,1,0,1
2,3,302054.1,2017-03-24,83,2017-04-05,0,2,41.74250705,-87.56959648,1500,0,2016-05-25,2017-05-25,145,294372,0,M,1946-05-15,2020-05-09,2004-10-18,0,62,0,0,0
2,3,153700.1,2017-09-16,259,2017-09-26,0,1,41.96860115,-87.70405343,1680,0,2016-08-04,2017-08-04,216,148896,0,F,1998-01-20,2020-06-19,2014-01-25,0,-43,1,0,0
1,1,114307.8,2017-07-07,188,2017-07-09,1,1,41.77863843,-87.73380828,30015,1,2016-04-10,2017-04-10,100,111996,0,M,1987-02-03,2018-01-20,2017-01-15,0,-88,1,0,1
3,3,186150.9,2016-05-02,123,2016-05-09,1,1,41.66334431,-87.62197855,1030,0,2015-11-25,2016-11-24,329,175200,0,F,1991-01-15,2021-04-09,2006-09-07,0,206,0,0,0
3,3,145273.3,2016-04-26,117,2016-05-08,0,1,41.74186459,-87.73966907,2725.5,0,2015-06-22,2016-06-21,173,132636,0,F,1951-11-19,2021-02-03,2015-10-07,0,56,0,0,0
1,3,157835.7,2017-07-25,206,2017-08-07,0,1,41.92933201,-87.71237288,16040,0,2016-04-06,2017-04-06,96,147276,0,F,1972-03-07,2018-07-25,2016-10-13,0,-110,1,0,1
5,4,122705,2018-12-03,337,2018-12-03,1,1,41.798054,-87.70353796,37380,1,2017-05-19,2018-05-19,139,115848,0,F,1957-01-27,2020-11-18,2000-05-24,0,-198,1,0,1
2,3,124151.5,2018-06-20,171,2018-06-28,1,2,41.75306195,-87.59948303,2090,0,2017-11-26,2018-11-26,330,120012,0,F,1968-08-03,2020-02-17,2012-03-23,0,159,0,0,0
1,3,22756.4,2017-12-06,340,2017-12-11,0,1,41.93977619,-87.63865432,2970,0,2016-09-02,2017-09-02,245,18348,0,M,1996-12-24,2019-09-16,2002-07-20,0,-95,1,0,0
4,3,209957.6,2018-02-04,35,2018-02-12,0,2,41.82361373,-87.62571011,1670,0,2017-06-26,2018-06-26,177,206772,0,F,1964-01-29,2019-03-14,2001-10-03,0,142,0,0,0
5,3,382844.8,2016-09-15,259,2016-09-26,0,1,41.85287759,-87.61380888,1230,0,2015-02-16,2016-02-16,47,373680,0,F,1977-10-04,2020-09-30,2009-01-08,0,-212,1,0,0
1,1,422792.1,2018-06-10,161,2018-06-11,0,1,41.78693165,-87.64511245,34160,1,2017-03-02,2018-03-02,61,413028,0,F,1945-04-19,2020-10-05,2004-03-04,0,-100,1,0,1
3,3,259674.7,2017-02-25,56,2017-03-03,0,1,41.77113275,-87.57169163,2560,0,2016-07-18,2017-07-18,199,256392,0,F,1978-04-13,2019-06-04,2001-10-25,0,143,0,0,0
3,3,147349.3,2017-08-23,235,2017-08-26,1,1,41.69846607,-87.71343165,1380,0,2016-08-24,2017-08-24,236,143016,0,F,1965-07-22,2019-07-03,2000-08-05,0,1,0,0,0
1,3,50931.7,2018-06-04,155,2018-06-15,0,1,41.87928785,-87.64967929,1288,0,2017-03-08,2018-03-08,67,43584,0,M,1965-01-17,2019-01-04,2013-02-07,0,-88,1,0,0
5,3,190225.7,2017-12-17,351,2017-12-26,1,2,41.97908858,-87.68507235,1150,0,2016-08-07,2017-08-07,219,188808,0,F,1963-09-26,2021-03-12,2010-06-24,0,-132,1,0,0
5,3,272119.8,2018-02-24,55,2018-03-09,1,1,41.87565854,-87.62440494,2560,0,2017-02-09,2018-02-09,40,260124,0,F,1970-03-13,2021-10-14,2016-10-17,0,-15,1,0,0
5,1,240753.5,2016-12-23,358,2017-01-03,1,4,41.77057869,-87.61553541,37869.5,1,2015-09-15,2016-09-14,258,232188,0,F,1945-12-21,2021-01-07,2011-10-26,0,-100,1,0,1
5,1,127346.5,2017-11-18,322,2017-11-22,1,1,41.8648905,-87.67634267,25320,1,2016-07-24,2017-07-24,205,116580,0,M,1988-04-20,2018-08-04,2001-09-26,1,-117,1,0,1
2,3,189012.9,2017-12-11,345,2017-12-23,0,1,41.69201739,-87.67320262,2340,0,2016-05-15,2017-05-15,135,187428,0,M,1944-10-28,2019-11-30,2011-11-23,0,-210,1,0,0
1,1,55748.4,2018-07-01,182,2018-07-13,1,1,41.79463883,-87.63226705,33360,1,2017-04-14,2018-04-14,104,47520,1,M,1960-03-06,2020-07-30,2001-03-16,0,-78,1,0,1
1,3,263171,2017-12-03,337,2017-12-06,1,1,41.88914494,-87.62943658,2970,0,2016-05-23,2017-05-23,143,260904,0,M,1950-07-10,2019-09-09,2014-02-05,0,-194,1,0,0
5,1,175335,2018-05-25,145,2018-06-05,1,1,41.89143226,-87.75200761,27520,1,2017-06-06,2018-06-06,157,165240,1,F,1945-06-06,2021-04-16,2013-06-20,0,12,0,0,1
1,1,147273.5,2017-08-01,213,2017-08-09,0,5,41.73677557,-87.60354803,2040,1,2016-11-10,2017-11-10,314,142020,1,M,1979-05-09,2018-08-08,1999-10-02,1,101,0,0,0
2,3,46993.2,2017-02-16,47,2017-02-17,1,1,41.75466012,-87.74138476,1090,0,2016-10-07,2017-10-07,280,43320,0,F,1954-04-02,2021-12-07,2003-09-20,0,233,0,0,0
1,3,255679.4,2018-04-02,92,2018-04-09,0,3,41.72692495,-87.66023154,1120,0,2017-05-10,2018-05-10,130,242148,0,M,1967-12-17,2019-11-30,2004-01-11,0,38,0,0,0
1,3,122033.3,2017-07-15,196,2017-07-20,0,1,41.88692445,-87.62571231,1180,0,2016-04-20,2017-04-20,110,111300,0,F,1975-11-12,2020-11-21,2007-01-01,1,-86,1,0,0
3,3,289082,2018-07-12,193,2018-07-25,0,1,41.70719854,-87.61416259,1280,0,2017-01-24,2018-01-24,24,276156,0,F,1981-05-08,2019-06-26,2017-02-15,0,-169,1,0,0
2,3,223509.5,2017-09-27,270,2017-09-28,0,1,41.90243796,-87.62359866,2230,0,2016-08-19,2017-08-19,231,219552,0,F,1969-09-09,2020-08-22,2000-08-02,0,-39,1,0,0
1,1,146132.5,2018-04-30,120,2018-05-03,1,3,42.01807519,-87.66583922,23370,1,2017-07-18,2018-07-18,199,132312,0,M,1950-09-07,2020-10-18,2010-08-09,0,79,0,0,1
5,3,131021.8,2017-08-31,243,2017-09-07,1,1,41.93273975,-87.64243739,3070.5,0,2016-09-05,2017-09-05,248,123324,0,M,1984-04-07,2021-10-30,1999-11-09,0,5,0,0,0
5,3,238591.1,2017-09-17,260,2017-09-30,1,1,41.75829349,-87.62468287,1860,0,2016-03-23,2017-03-23,82,223848,0,M,1955-06-14,2021-02-26,2004-09-10,0,-178,1,0,0
3,1,210488.1,2017-11-03,307,2017-11-05,1,1,41.92765122,-87.77083553,33640,1,2016-10-01,2017-10-01,274,202608,0,F,1991-06-15,2019-05-14,2011-07-01,0,-33,1,0,1
1,3,223844.5,2018-01-31,31,2018-02-04,0,1,41.98661416,-87.66471962,2450,0,2017-01-09,2018-01-09,9,212652,0,M,1951-04-03,2019-09-17,2009-08-06,0,-22,1,0,0
5,3,304660.4,2017-01-07,7,2017-01-12,0,1,41.94218017,-87.77981891,1210,0,2016-08-16,2017-08-16,228,302496,0,M,1949-11-29,2019-10-22,1999-05-19,0,221,0,0,0
3,1,231549.7,2016-04-17,108,2016-04-17,0,1,41.80787826,-87.7142872,19100,1,2015-10-22,2016-10-21,295,229944,0,F,1947-11-10,2019-12-13,2013-03-05,0,187,0,0,1
5,1,47995.5,2017-11-10,314,2017-11-22,0,1,41.97228597,-87.68917799,39192,1,2016-07-03,2017-07-03,184,36288,0,M,1972-09-29,2019-09-02,2013-09-07,0,-130,1,0,1
5,4,148361.8,2018-12-29,363,2019-01-11,0,2,41.99761869,-87.68993948,36670,1,2017-06-24,2018-06-24,175,137916,0,M,1967-05-11,2021-11-09,2012-02-26,0,-188,1,0,1
5,3,157911.7,2017-09-19,262,2017-10-01,0,1,41.90939375,-87.77160833,1242,0,2016-01-03,2017-01-02,2,147552,0,F,1957-02-04,2021-12-30,2008-10-19,0,-260,1,0,0
4,3,112332.7,2018-09-20,263,2018-09-22,0,1,41.87385159,-87.70116353,2070,0,2017-02-01,2018-02-01,32,97452,0,M,1956-01-07,2021-07-03,2006-01-17,0,-231,1,0,0
1,1,158389.2,2017-08-03,215,2017-08-12,0,1,41.9905322,-87.69925788,19960,1,2016-10-12,2017-10-12,285,148452,0,M,1953-06-12,2018-08-31,2014-11-09,0,70,0,0,1
3,3,330944.6,2018-04-16,106,2018-04-23,0,4,41.87290507,-87.71577827,2240,0,2017-09-01,2018-09-01,244,323628,0,F,1949-12-06,2018-07-08,2005-03-22,0,138,0,0,0
3,3,96194.6,2016-02-12,43,2016-02-18,0,3,41.97975779,-87.66685579,1368.5,0,2015-05-17,2016-05-16,137,83520,0,F,1945-10-27,2018-03-29,2010-01-25,0,94,0,0,0
3,1,158250.2,2016-04-15,106,2016-04-28,0,2,41.87618617,-87.67667397,2900,1,2015-05-16,2016-05-15,136,144672,0,M,1957-11-07,2018-06-06,2017-03-05,0,30,0,0,0
1,1,212712.4,2018-10-23,296,2018-10-27,1,1,41.83030051,-87.67513202,17250,1,2017-09-13,2018-09-13,256,208692,0,M,1975-10-05,2021-06-23,2014-07-07,1,-40,1,0,1
1,3,113784.5,2016-10-27,301,2016-11-03,1,1,41.76843541,-87.66619662,16070,0,2015-02-08,2016-02-08,39,108720,0,M,1959-07-25,2018-12-29,2010-08-27,1,-262,1,0,1
1,1,134384.3,2018-10-04,277,2018-10-16,0,4,41.90156995,-87.62805068,2320,1,2017-10-01,2018-10-01,274,132384,0,F,1957-08-27,2019-09-16,1999-07-04,0,-3,1,0,0
1,1,154668.1,2016-11-09,314,2016-11-20,0,6,41.75467175,-87.6151843,23270,1,2015-11-18,2016-11-17,322,146496,0,M,1998-05-27,2021-09-11,2013-05-18,0,8,0,0,1
5,3,215695.2,2016-11-16,321,2016-11-28,0,2,41.99494702,-87.67559118,2800,0,2015-06-22,2016-06-21,173,213624,0,F,1971-01-21,2020-10-25,2009-05-05,0,-148,1,0,0
5,3,243752.9,2018-02-02,33,2018-02-09,0,1,41.99661244,-87.76388952,1207.5,0,2017-01-03,2018-01-03,3,230820,0,F,1991-04-17,2018-11-21,2006-10-24,0,-30,1,0,0
5,3,288559.8,2017-12-13,347,2017-12-25,0,3,41.84569191,-87.70398667,2210,0,2016-10-02,2017-10-02,275,282072,0,F,1969-07-22,2020-02-29,2000-05-07,0,-72,1,0,0
1,3,333193,2017-08-22,234,2017-08-25,0,1,41.98379071,-87.65676037,2870,0,2016-08-27,2017-08-27,239,330252,0,M,1949-09-24,2020-04-19,2005-11-24,0,5,0,0,0
3,1,179727.1,2018-10-01,274,2018-10-04,0,2,41.70836456,-87.53664293,32150,1,2017-10-16,2018-10-16,289,167100,0,F,1977-05-21,2021-07-19,2015-05-07,0,15,0,0,1
2,1,276095.7,2016-06-16,168,2016-06-17,0,4,41.89247371,-87.6369618,2840,1,2015-10-16,2016-10-15,289,267264,0,M,1941-07-08,2019-01-20,2001-09-27,0,121,0,0,0
3,3,176085.3,2016-12-06,341,2016-12-18,0,1,41.84595344,-87.68562033,2360,0,2015-09-06,2016-09-05,249,169344,0,F,1967-04-07,2019-10-10,2003-07-24,0,-92,1,0,0
1,1,48924.8,2017-05-16,136,2017-05-30,0,1,41.94603713,-87.67867776,23241.5,1,2016-02-15,2017-02-14,45,43824,0,F,1955-06-15,2018-04-11,2013-07-17,0,-91,1,0,1
1,3,170098.8,2016-12-14,349,2016-12-17,0,1,41.86651389,-87.7057336,3013,0,2015-01-23,2016-01-23,23,167424,0,M,1949-06-01,2019-08-31,2005-08-06,0,-326,1,0,0
2,3,329389.3,2016-05-29,150,2016-06-04,0,1,41.8725215,-87.71702791,1300,0,2015-08-26,2016-08-25,238,319056,0,F,1991-02-25,2021-08-05,2009-06-14,0,88,0,0,0
3,2,410733.3,2018-12-22,356,2019-01-01,0,2,41.75034044,-87.6731969,1480,0,2017-03-03,2018-03-03,62,397032,0,F,1995-08-24,2018-05-21,2007-09-15,0,-294,1,1,0
2,1,119553.1,2018-06-20,171,2018-06-23,0,1,41.78297618,-87.68661845,24564,1,2017-08-26,2018-08-26,238,118452,0,M,1995-09-29,2019-11-17,2004-10-23,0,67,0,0,1
5,1,140775.2,2016-02-26,57,2016-02-28,1,5,41.7933845,-87.71832373,34971.5,1,2015-09-28,2016-09-27,271,136164,0,F,1962-10-14,2019-02-25,2009-06-10,0,214,0,0,1
3,1,282572,2018-07-06,187,2018-07-10,1,1,42.01217058,-87.69017889,29740,1,2017-09-13,2018-09-13,256,268440,0,F,1941-02-27,2020-01-22,2004-01-25,0,69,0,0,1
5,3,298680.3,2018-06-24,175,2018-07-05,0,1,41.88784576,-87.62474279,2730,0,2017-03-17,2018-03-17,76,291840,0,M,1969-08-14,2021-10-11,2015-07-07,0,-99,1,0,0
1,3,149676.5,2018-11-28,332,2018-12-12,0,4,41.70736526,-87.61757384,1730,0,2017-02-20,2018-02-20,51,136812,0,M,1984-08-07,2021-07-15,2015-03-17,1,-281,1,0,0
5,1,183067.6,2018-04-10,100,2018-04-13,0,1,41.92451644,-87.64857943,2070,1,2017-03-07,2018-03-07,66,174300,0,F,1961-09-10,2021-04-20,2017-09-17,0,-34,1,0,0
1,3,72474,2018-07-27,208,2018-08-09,0,1,41.89903322,-87.62801021,1370,0,2017-03-06,2018-03-06,65,57888,0,M,1944-03-14,2020-05-24,2014-06-02,0,-143,1,0,0
4,3,99939.5,2017-12-06,340,2017-12-15,1,1,41.74342733,-87.63218113,2360,0,2016-05-10,2017-05-10,130,88212,0,M,1953-09-17,2020-03-10,2008-09-01,0,-210,1,0,0
5,3,43884.3,2018-10-10,283,2018-10-17,0,1,41.80069675,-87.67707648,2720,0,2017-04-08,2018-04-08,98,39768,0,M,1969-08-04,2019-07-03,2012-06-18,0,-185,1,0,0
5,1,249100.5,2018-09-08,251,2018-09-12,1,2,41.9754754,-87.65969701,32300,1,2017-07-07,2018-07-07,188,243084,0,M,1947-09-14,2021-03-31,2008-07-17,0,-63,1,0,1
5,1,113337.4,2017-05-20,140,2017-06-02,1,3,41.86973384,-87.64388867,40820,1,2016-09-20,2017-09-20,263,107580,1,F,1949-02-02,2019-04-16,2011-08-20,0,123,0,0,1
2,3,307948.5,2016-04-16,107,2016-04-27,1,1,41.91148031,-87.80570726,2970,0,2015-11-19,2016-11-18,323,299700,0,F,2000-09-20,2019-05-03,2015-01-24,0,216,0,0,0
1,1,111764.5,2017-10-23,296,2017-10-23,0,2,41.9423199,-87.6396318,21447.5,1,2016-04-22,2017-04-22,112,102948,0,M,1993-04-25,2019-09-16,2011-11-17,0,-184,1,0,1
2,3,211344,2016-04-29,120,2016-05-02,1,3,41.89496867,-87.62939918,2390,0,2015-04-20,2016-04-19,110,196440,0,F,1935-04-22,2020-11-08,2008-06-01,0,-10,1,0,0
2,3,37555.3,2018-01-19,19,2018-01-31,0,1,41.78631361,-87.69373919,2553,0,2017-06-25,2018-06-25,176,29478,1,M,1966-08-30,2021-04-21,2012-08-25,0,157,0,0,0
5,1,50208.6,2018-05-30,150,2018-06-05,1,1,41.81669772,-87.61972258,31270,1,2017-07-02,2018-07-02,183,47610,1,F,1945-10-12,2018-03-03,2017-04-19,0,33,0,1,1
1,3,110573.1,2016-01-25,25,2016-02-02,0,3,41.73568058,-87.66442317,2470,0,2015-09-11,2016-09-10,254,99420,0,M,1980-05-12,2019-01-04,1999-08-01,0,229,0,0,0
2,3,45590.9,2017-03-13,72,2017-03-27,0,1,41.94296486,-87.68832147,1725,0,2016-09-05,2017-09-05,248,36072,0,F,2001-03-26,2020-04-14,2009-04-22,0,176,0,0,0
1,1,77063.6,2016-05-08,129,2016-05-10,0,1,41.98291879,-87.7644046,39997,1,2015-07-15,2016-07-14,196,63288,1,M,1999-06-08,2020-10-09,2002-08-16,0,67,0,0,1
4,3,55268,2017-12-20,354,2017-12-27,1,1,41.95037027,-87.70806697,2196.5,0,2016-04-22,2017-04-22,112,43032,0,M,1999-07-04,2018-03-10,2003-07-20,0,-242,1,0,0
2,3,271995.6,2017-10-06,279,2017-10-06,0,5,41.78732836,-87.63193686,1770,0,2016-11-19,2017-11-19,323,268128,0,F,1950-09-03,2021-03-20,2011-06-09,0,44,0,0,0
1,1,173970,2016-02-26,57,2016-03-09,0,1,41.87795561,-87.77443116,17951.5,1,2015-07-24,2016-07-23,205,160800,0,M,1973-02-26,2019-12-04,2017-01-20,0,148,0,0,1
1,1,123282.5,2016-06-25,177,2016-06-28,0,1,41.76585804,-87.59598843,42021,1,2015-07-03,2016-07-02,184,111780,0,M,1976-06-18,2020-06-11,2009-04-17,0,7,0,0,1
3,3,208666.4,2017-05-03,123,2017-05-12,1,1,41.78159509,-87.65567067,2600,0,2016-08-18,2017-08-18,230,204144,0,F,1950-12-23,2021-07-27,2005-02-21,0,107,0,0,0
4,3,52304,2018-07-08,189,2018-07-19,0,5,41.924942,-87.6874964,2507,0,2017-06-12,2018-06-12,163,42960,0,F,1978-07-14,2020-03-30,2005-10-16,0,-26,1,0,0
5,3,164412.2,2016-05-19,140,2016-05-20,0,1,41.95370551,-87.73255098,1880,0,2015-10-03,2016-10-02,276,163512,0,F,1970-02-05,2018-04-18,2001-03-23,0,136,0,0,0
1,3,216841.1,2017-02-23,54,2017-02-24,1,1,41.70944207,-87.72088659,3208.5,0,2016-03-12,2017-03-12,71,204984,0,M,1959-01-28,2018-05-17,2014-06-17,0,17,0,0,0
2,3,489145.2,2018-07-04,185,2018-07-15,0,1,41.92791992,-87.7465929,3128,0,2017-11-19,2018-11-19,323,479688,0,F,1953-08-06,2021-02-16,2011-11-20,0,138,0,0,0
5,3,97254.6,2018-05-10,130,2018-05-22,1,1,41.97146136,-87.65545469,2580,0,2017-05-01,2018-05-01,121,88992,0,M,1952-07-26,2020-12-24,2008-01-22,0,-9,1,0,0
1,1,67509.3,2018-04-18,108,2018-04-20,0,2,41.93640721,-87.7061727,2852,1,2017-05-13,2018-05-13,133,65124,0,M,1997-05-22,2018-07-09,2010-04-03,0,25,0,0,0
5,3,155196.7,2016-11-06,311,2016-11-19,0,2,41.81686515,-87.59868884,2500,0,2015-08-11,2016-08-10,223,149268,0,M,1981-02-21,2018-02-25,2013-08-23,1,-88,1,0,0
1,2,203821.9,2018-12-04,338,2018-12-07,1,1,41.90290483,-87.69673176,1970,0,2017-05-12,2018-05-12,132,189768,0,M,1936-06-25,2020-03-03,2000-07-04,0,-206,1,0,0
3,1,319284,2018-07-05,186,2018-07-13,0,3,41.86748292,-87.6304928,38306.5,1,2017-04-13,2018-04-13,103,306576,0,F,2000-07-08,2021-02-05,2016-02-08,0,-83,1,0,1
1,1,365896.8,2018-03-12,71,2018-03-13,1,1,41.8768543,-87.7450002,34650,1,2017-10-22,2018-10-22,295,357240,0,F,1979-05-25,2020-08-24,2011-07-07,0,224,0,0,1
3,1,171574.7,2018-03-17,76,2018-03-23,1,1,41.7661952,-87.56290818,19320,1,2017-11-08,2018-11-08,312,160344,0,M,1936-11-03,2018-08-27,2003-11-08,0,236,0,0,1
3,3,189257.3,2017-01-05,5,2017-01-11,0,1,41.69223013,-87.66156571,1300,0,2016-02-21,2017-02-20,51,177276,0,F,1958-12-15,2018-09-06,1999-07-19,0,46,0,0,0
1,1,253050.4,2018-05-21,141,2018-05-22,1,4,41.77125266,-87.72515807,38065,1,2017-03-27,2018-03-27,86,239424,0,M,1973-09-02,2020-04-16,2004-01-24,0,-55,1,0,1
2,1,78638.7,2018-10-14,287,2018-10-23,1,1,41.73504969,-87.71669832,28750,1,2017-06-07,2018-06-07,158,64668,0,F,1951-03-04,2019-09-02,2017-05-06,0,-129,1,0,1
3,3,354487.7,2018-08-30,242,2018-09-01,1,1,41.99773384,-87.69605085,2081.5,0,2017-11-23,2018-11-23,327,345972,0,F,1965-03-15,2019-07-05,2012-08-14,0,85,0,0,0
3,3,155465,2016-08-21,234,2016-09-03,1,5,41.73680282,-87.58569767,1970,0,2015-02-10,2016-02-10,41,150192,0,F,1961-09-28,2020-04-18,2007-09-12,0,-193,1,0,0
3,3,225648.9,2018-11-13,317,2018-11-22,0,1,41.78033444,-87.6164031,2370,0,2017-02-10,2018-02-10,41,212400,0,M,1994-09-27,2019-01-20,2006-04-04,0,-276,1,0,0
2,3,281628.9,2016-02-16,47,2016-02-18,1,1,41.7713311,-87.61171136,2840,0,2015-04-17,2016-04-16,107,275760,0,M,1939-12-25,2020-11-08,2009-09-24,0,60,0,0,0
5,1,129513.7,2017-04-16,106,2017-04-20,1,1,41.76360211,-87.63598659,26620,1,2016-07-09,2017-07-09,190,116904,0,M,1970-05-09,2021-04-26,2015-11-17,0,84,0,0,1
2,3,146703.4,2018-08-21,233,2018-08-23,1,4,41.89127568,-87.64923605,1030,0,2017-03-17,2018-03-17,76,139608,0,F,1966-01-31,2021-03-21,2001-01-22,0,-157,1,0,0
2,3,99934.2,2016-11-13,318,2016-11-15,0,3,41.81312066,-87.62146205,1900,0,2015-10-28,2016-10-27,301,92688,0,M,1989-01-18,2021-05-14,2011-04-10,0,-17,1,0,0
2,1,98074.6,2017-06-04,155,2017-06-17,0,3,41.93956558,-87.64910715,38590,1,2016-02-06,2017-02-05,36,86736,0,M,1985-01-20,2021-01-09,2008-08-16,0,-119,1,0,1
1,3,367010.8,2016-10-26,300,2016-11-07,0,2,41.86753904,-87.64505885,1670,0,2015-10-28,2016-10-27,301,366144,0,M,1995-06-23,2018-12-01,2012-11-11,0,1,0,0,0
3,1,225976.8,2018-03-28,87,2018-04-10,0,6,41.80418911,-87.61960509,17870,1,2017-07-26,2018-07-26,207,214056,0,F,1967-05-15,2020-03-17,2010-10-25,0,120,0,0,1
2,3,223651.8,2018-05-13,133,2018-05-21,1,1,41.90240687,-87.6239196,1630,0,2017-09-20,2018-09-20,263,219720,0,M,1975-08-23,2021-12-29,2016-06-18,0,130,0,0,0
1,3,127783.4,2016-11-22,327,2016-11-26,0,1,41.93216123,-87.70381587,1780,0,2015-02-26,2016-02-26,57,113400,0,F,2000-09-22,2018-01-15,2014-02-07,0,-270,1,0,0
5,3,79569.9,2016-12-27,362,2016-12-31,0,2,41.86403564,-87.61929707,2670,0,2015-05-22,2016-05-21,142,75432,1,F,1985-01-19,2019-03-21,2002-08-27,0,-220,1,0,0
5,3,117607.8,2017-03-13,72,2017-03-19,0,1,41.85837259,-87.62735617,1300,0,2016-09-08,2017-09-08,251,113664,0,M,1950-12-17,2021-10-15,2012-04-22,0,179,0,0,0
5,3,222050.3,2018-09-11,254,2018-09-23,1,1,41.88585584,-87.76313103,1150,0,2017-05-04,2018-05-04,124,211896,0,M,1971-05-14,2021-03-05,2005-06-03,0,-130,1,0,0
1,3,119962.9,2016-07-26,208,2016-08-03,1,1,41.90304122,-87.63018768,1510,0,2015-08-27,2016-08-26,239,111456,0,F,1959-07-08,2020-08-25,2004-05-17,0,31,0,0,0
5,3,180271.3,2016-02-21,52,2016-03-02,0,1,41.80753346,-87.74300342,2590,0,2015-04-13,2016-04-12,103,171504,0,M,1983-09-07,2021-07-19,2009-05-15,0,51,0,0,0
3,1,60390.6,2016-04-28,119,2016-05-02,0,1,41.80094198,-87.58763679,33522.5,1,2015-06-28,2016-06-27,179,54288,0,F,1990-12-31,2019-05-10,2001-09-07,0,60,0,0,1
1,4,86241.4,2018-12-09,343,2018-12-12,1,1,41.88463208,-87.62224799,33620,1,2017-11-15,2018-11-15,319,74064,0,M,1963-08-18,2018-11-17,2007-03-27,0,-24,1,1,1
4,3,172507.5,2017-10-09,282,2017-10-14,0,1,41.96056026,-87.76975387,1860,0,2016-11-09,2017-11-09,313,163308,0,M,1979-06-28,2018-05-14,2003-11-03,0,31,0,0,0
5,4,135437.8,2018-12-14,348,2018-12-26,0,1,41.94200702,-87.8361443,20690,1,2017-03-06,2018-03-06,65,133632,0,F,1958-02-12,2018-02-11,2005-11-02,0,-283,1,1,1
4,3,60975.7,2018-01-02,2,2018-01-10,0,4,41.97779527,-87.68937178,1140,0,2017-09-14,2018-09-14,257,53250,1,M,1936-08-12,2018-10-24,2016-05-26,0,255,0,0,0
5,1,115432.6,2016-05-18,139,2016-06-01,1,1,41.93918261,-87.72876044,20970,1,2015-06-13,2016-06-12,164,105600,0,F,1988-09-19,2019-11-12,2004-06-02,0,25,0,0,1
1,3,510425.5,2018-11-16,320,2018-11-23,1,1,41.88323592,-87.63549044,1667.5,0,2017-01-01,2018-01-01,1,506304,0,M,1962-01-21,2019-01-15,2016-02-19,0,-319,1,0,0
4,1,220335.2,2018-06-06,157,2018-06-19,1,1,41.8339635,-87.67552159,32180,1,2017-04-10,2018-04-10,100,208788,0,M,1992-12-26,2021-04-19,2003-07-10,0,-57,1,0,1
